Estimate	Pval	FDR
Rxrg	0.246958158194295	0.146867615338294	0.639333410550289
Rybp	-0.0407355106423025	0.550591010849507	0.925551621288553
Ryk	-0.00338654595461793	0.963045359218764	0.996371476514757
Ryr1	0.231266083611881	0.0426309731682488	0.356620612141414
Ryr2	0.0192711563305945	0.84502932212102	0.985324072635983
Ryr3	0.031713591347642	0.756021075403995	0.972204354478402
S100a1	0.0742373022469478	0.312232346401452	0.810273678166651
S100a10	0.0712456318899096	0.600622130468278	0.940424361730587
S100a13	0.0991364113084541	0.521086510271075	0.91532308114233
S100a16	-0.053752459797306	0.603365376627426	0.940424361730587
S100a6	-0.15522048520183	0.330692279772944	0.822845467864838
S100b	0.0670513218234055	0.44269470075116	0.881436010064146
S100pbp	0.000866607358763972	0.992315135192358	0.999560212462957
S1pr1	-0.250895796611364	0.0670402554559417	0.453363386923396
S1pr3	0.0140422667073089	0.907220974626947	0.990854372485833
S1pr5	0.108269212413019	0.650757113436963	0.951880163031712
Saal1	0.0471285917707382	0.752506109790456	0.972077290661492
Sac3d1	-0.0623370077230673	0.274090705320463	0.778475412245578
Sacm1l	0.0600195735956415	0.317973152948674	0.814014877572569
Sacs	-0.100277793946602	0.245849720604072	0.75108654536256
Sae1	-0.0135379014987103	0.840649077865115	0.984178395682551
Safb	0.0881321581769133	0.169550233941814	0.676072690152924
Safb2	-0.0718230599422269	0.546885361812386	0.924505505772272
Sall1	0.0251903661839437	0.757268231716131	0.972209221562786
Sall2	0.0402570362487686	0.615378906831749	0.943710496193315
Sall3	-0.184020261099165	0.0296619828933651	0.292581453874124
Samd1	0.136156627388702	0.0429497177991611	0.357596810358741
Samd10	-0.016717025637716	0.855465318900301	0.986106313258111
Samd11	-0.0478465850197366	0.628677790506312	0.945322084499711
Samd12	0.0734032704124009	0.429072851111457	0.875497752699335
Samd14	0.137374379622268	0.138532665016626	0.627295755442609
Samd15	-0.217168102795328	0.227094278415994	0.732674743566601
Samd3	-0.243495863744629	0.155365974875625	0.655209454809381
Samd4	-0.294890671826891	0.0592455110194678	0.427175970990495
Samd4b	0.068148222942457	0.325149580899891	0.818702263213646
Samd5	0.00547616148814804	0.969860443311638	0.998305170504145
Samd8	-0.022103777974724	0.649748571928884	0.951880163031712
Samd9l	0.0250047664399053	0.882037772332298	0.98757939100089
Samhd1	0.201966711144583	0.146158077215835	0.638210684145892
Samm50	-0.0638054912041679	0.0917918336630392	0.523706579421684
Sap130	0.0666954238058836	0.348272286582122	0.835182002942703
Sap18	0.0935853980097361	0.00589354214100379	0.105247382187826
Sap30	0.0808646167190535	0.61515552146662	0.943710496193315
Sap30bp	0.0013195044945966	0.97525553661252	0.998965643852958
Sap30l	-0.195151033798383	4.75202744540937e-05	0.0031285161418895
Sar1a	-0.0272738175142031	0.501397738128684	0.907504349291309
Sar1b	0.0404427708342684	0.598350788359705	0.940021018653251
Saraf	-0.066162805163338	0.173457695326917	0.680019568333388
Sardh	0.0809159252746774	0.525929223947866	0.917585734359884
Sarm1	-0.00840955937051559	0.907194606540474	0.990854372485833
Sarnp	0.0151648089692422	0.918157766819638	0.9925919266526
Sars	0.0876046012354639	0.055640626486666	0.414113909053891
Sars2	0.0476189590154841	0.49338625443243	0.906101735274737
Sart1	-0.072205707394593	0.336776765303748	0.827350256860626
Sart3	-0.0877498899194417	0.0327848759723499	0.309479999376537
Sash1	0.0221649742387329	0.731622041723264	0.968590027239743
Sat1	-0.0411044684941999	0.837678792840411	0.984029686277922
Sat2	0.047537000378431	0.6935571108067	0.96086503087136
Satb1	-0.0881174136821652	0.215147506362314	0.722762818966229
Satb2	0.1184028924963	0.0396273195996477	0.340695949007658
Sav1	0.0762935282173218	0.257081378053094	0.762420373348632
Saxo2	0.0909641951165857	0.567123395308797	0.932124285907715
Saysd1	0.191503588970446	0.00848668335369629	0.132607529993612
Sbds	-0.0790449233089904	0.0331908306014532	0.311005278109191
Sbf1	0.0507683316329713	0.460397059314541	0.888980463548664
Sbf2	-0.0741576496600722	0.319193024728218	0.815021084426628
Sbk1	0.0223806645735826	0.803082896991884	0.980184140730502
Sbno1	0.0377915130040158	0.644534329809411	0.950705704056652
Sbno2	0.0103803285912663	0.89864073528746	0.989192994823347
Sbsn	0.18834233122527	0.198981377569193	0.708474931315142
Sc5d	-0.0710695048746877	0.0988983655285434	0.540711319741008
Scaf1	0.0500912915904906	0.127329401825173	0.60324434386695
Scaf11	0.0385096965188051	0.373288511018344	0.848241143789273
Scaf4	-0.0551461615424737	0.458376083310932	0.887718794934548
Scaf8	0.044484036025647	0.471144373117554	0.895689622602197
Scai	0.0135128221579437	0.807950640512673	0.980184140730502
Scamp1	0.0464456282630069	0.068743876632825	0.459367792666704
Scamp2	0.18600776698392	0.000161314081658759	0.00759893596072381
Scamp3	0.0871618554139893	0.237332171273991	0.741587685850491
Scamp5	0.0348980464961499	0.690145081329895	0.959916946777013
Scand1	0.0894959048344976	0.333826523709869	0.823939413172042
Scap	-0.0642123645763201	0.168059004271014	0.673557465267391
Scaper	0.109777033020702	0.0826806365504358	0.504750760999088
Scara3	-0.222644127099378	0.183934703096816	0.693558271750118
Scarb1	-0.0219623734223321	0.78542020287137	0.977409913464011
Scarb2	-0.0326155670376979	0.57293764288239	0.934429725725244
Scarf1	-0.00388832040182375	0.98169417870571	0.999560212462957
Scarf2	-0.1057793594491	0.52029028407377	0.914840575362878
Sccpdh	-0.00678535747159408	0.89496936067827	0.989192994823347
Scd1	-0.148726108255819	0.203577262013264	0.711796533672386
Scd2	-0.0443642903990681	0.363223995291743	0.841946330280094
Scd3	-0.148346727896232	0.35542000329332	0.837906204297954
Scd4	0.00350677712256084	0.987688524082551	0.999560212462957
Scel	-0.115938584712863	0.447891689481193	0.882463444812738
Scfd1	0.0795145906247129	0.549590769059508	0.925248889557939
Scfd2	-0.220294199666565	0.0013822902579621	0.0391880869700057
Scg2	0.0250265294881863	0.749091365480234	0.971270845309745
Scg3	-0.0163167063133913	0.647309496423049	0.951162568585921
Scg5	-0.123310655070622	0.095699142592292	0.532382881713473
Schip1	0.173221474192234	0.057711623046949	0.422662835640742
Sclt1	0.0224232462129566	0.80902891645615	0.980184140730502
Scly	-0.140243408343536	0.118295437975102	0.585507577614233
Scmh1	0.0179432592149444	0.855930604045512	0.986106313258111
Scml4	0.204042575481729	0.377385174453335	0.849603788248768
Scn1a	-0.113172053316282	0.187224389445759	0.696472333982048
Scn1b	0.0273096696647194	0.457223203281907	0.887310375682922
Scn2a1	0.0464588318704869	0.194462255106179	0.700958067649242
Scn2b	0.0097418270146623	0.744948198683656	0.970354919032754
Scn3a	0.00979108986917319	0.771644978453315	0.975301942262611
Scn3b	0.0346679574559861	0.654334621185223	0.952243878180825
Scn4b	-0.18981952452627	0.310694484233241	0.808484344710275
Scn7a	-0.453628867798729	0.0288278677917935	0.288255410873712
Scn8a	0.0249122478641977	0.635265062194099	0.947405768064239
Scnm1	-0.113253967811409	0.144516445967192	0.635623423420892
Scnn1a	0.486832150790509	1.29466215526008e-08	3.14501361598376e-06
Sco1	-0.14375715707826	0.137823710674645	0.626025588355515
Sco2	0.114130700935597	0.0878626409919718	0.517362290517842
Scoc	0.078911873419716	0.0718581508246678	0.47078077481383
Scp2	-0.0916774368890156	0.179579917158915	0.688274561219056
Scpep1	-0.0365163611497022	0.819514730155901	0.980184140730502
Scrg1	-0.0719973586718259	0.661993214565978	0.953996347049607
Scrib	0.0448440701713918	0.473499094313017	0.895787204903246
Scrn1	-0.0926689278635571	0.0533015288768488	0.406120935581353
Scrn2	-0.376763936517208	5.07592642584598e-07	7.576584637326e-05
Scrn3	0.112712904557563	0.209165643151328	0.718134443796846
Scrt1	0.0324940651195195	0.635728401669185	0.947405768064239
Scrt2	0.224447089682308	9.83721354084199e-05	0.00515752421485805
Scube1	-0.0847534868449297	0.355338518915306	0.837906204297954
Scyl1	-0.0485638779300191	0.465426582192904	0.892043614911493
Scyl2	-0.126264663676242	0.0380090294703153	0.33325822088304
Scyl3	-0.155797962240326	0.0221075256482406	0.244982231892713
Sdad1	-0.113970603507657	0.441322223749538	0.88044138969936
Sdc2	-0.0746987831145825	0.220286202460407	0.725744262308376
Sdc3	0.0238920529432517	0.788039762558621	0.977409913464011
Sdc4	0.258094761149477	0.00124160758337832	0.036799704187737
Sdcbp	0.0172661518134955	0.773577761047072	0.975853261542834
Sdccag3	-0.039120012384978	0.274010757347504	0.778475412245578
Sdccag8	-0.02168754356222	0.856115483782331	0.986106313258111
Sde2	-0.014833505475537	0.87933658156232	0.98700986830566
Sdf2	0.0181014926860032	0.840724112387006	0.984178395682551
Sdf2l1	-0.0368507641874159	0.819967837946286	0.980184140730502
Sdf4	0.088932333820817	0.0405434786656647	0.346170335760799
Sdha	-0.0377464964778681	0.0825749937661182	0.504448519609684
Sdhaf1	-0.17222234973374	0.244975523572775	0.750494995435981
Sdhaf2	-0.079833275477209	0.270333259161674	0.774046959332753
Sdhaf3	-0.0534337883533888	0.572418327394678	0.934346595269127
Sdhaf4	0.0876691438568444	0.438539293071314	0.87916977119706
Sdhb	-0.031010308518708	0.588782411159781	0.937184469792047
Sdhc	-0.00137915774392859	0.985037127921892	0.999560212462957
Sdhd	-0.0374180495744138	0.695855178579675	0.96146327215509
Sdk1	-0.00824486240246309	0.950336952392251	0.995145453186401
Sdk2	0.276807565688302	1.32366488927449e-05	0.00108601882869018
Sdpr	-0.00467334795324952	0.953426024122273	0.995257526899332
Sdr39u1	0.0281409237878014	0.69345855635816	0.96086503087136
Sdr42e1	-0.304184450467176	0.0779778693700459	0.489685562642607
Sec11a	0.0665048610422146	0.68438385436072	0.958594701201069
Sec11c	0.00995046251684907	0.864326871196599	0.986106313258111
Sec13	0.0524337836342223	0.454996296860763	0.88692006907027
Sec14l1	0.03954747300451	0.360261106639643	0.840699726908748
Sec14l2	0.0719541228192629	0.345111830931757	0.832578428586041
Sec14l5	0.00173263389236702	0.987282139625313	0.999560212462957
Sec16a	-0.0144245737184834	0.821328492874746	0.980352974154106
Sec22a	0.0140659913457847	0.892753161122295	0.989192994823347
Sec22b	-0.0503214020955658	0.395429320316661	0.860188961815956
Sec22c	0.0242479511028767	0.659979471988025	0.95332235508827
Sec23a	0.0176895421167694	0.554391052494903	0.926801372540897
Sec23b	0.036436680950487	0.530703075928345	0.918541068182485
Sec23ip	0.0828057502928342	0.208260560869625	0.716705580170496
Sec24a	0.040558762228888	0.722430322440092	0.966359957116909
Sec24b	0.0125958781649672	0.827896515056114	0.981255143701461
Sec24c	-0.0133924245290333	0.652427534946246	0.951880163031712
Sec24d	0.22945081646233	0.0606342131606101	0.434469211594447
Sec31a	0.0389152230195219	0.202710144246724	0.711796533672386
Sec61a1	-0.0844356460461056	0.0535813924457325	0.406752371942512
Sec61a2	0.0125620738752051	0.890952653600759	0.989192994823347
Sec61b	0.0452293265344674	0.696963911492336	0.961867650604718
Sec61g	0.0783391135401481	0.515658592218343	0.91258214538825
Sec62	0.00536126597986179	0.854956638412634	0.986106313258111
Sec63	0.0270342298775129	0.617459769412164	0.9439423844086
Secisbp2	-0.0944609529160813	0.280598081760243	0.784041492392303
Secisbp2l	-0.0421425155062539	0.287246077705958	0.788562418211206
Seh1l	0.0502540613428301	0.48395393934539	0.899850721079098
Sel1l	0.00886578631638367	0.85280964447324	0.986106313258111
Sel1l3	-0.0633946827476249	0.34444179576892	0.832154720706152
Selenbp1	0.141485254492441	0.447667390693357	0.88230214815463
Selk	-0.00758400474571073	0.908385861433834	0.990883891956524
Selm	0.076118088549589	0.317784842514128	0.814014877572569
Selo	-0.0353590194397005	0.652881146936927	0.951880163031712
Selplg	-0.116862701574785	0.189619518474956	0.698957516925388
Selt	0.0270624368583393	0.576941243692774	0.9361350075703
Sem1	-0.00516438646963531	0.941429261255628	0.99502283478351
Sema3a	-0.187299876675695	0.00172348058148875	0.0460340874029862
Sema3c	-0.174103686099402	0.118742250403686	0.585959429930363
Sema3d	0.173157585199286	0.0708014367211478	0.46731965878439
Sema3e	-0.000768626667321632	0.994853154378933	0.999560212462957
Sema3f	0.162967916365744	0.166774048815158	0.672651024856382
Sema3g	0.107585502751624	0.632599253403144	0.946515726882331
Sema4a	0.0701401106761373	0.462011502553778	0.890019600515338
Sema4b	0.121231323437798	0.198233921791654	0.708474931315142
Sema4c	-0.097188112953609	0.480346673341657	0.897600621754615
Sema4d	-0.0252835286575125	0.751104154274434	0.971977797006096
Sema4f	-0.0134808381297329	0.755613496396612	0.972204354478402
Sema4g	-0.0348930780600173	0.436097451511797	0.87916977119706
Sema5a	0.0998696896121604	0.251887276586779	0.760259197776376
Sema5b	0.211485252584644	0.130522516459582	0.610435430886281
Sema6a	-0.132923356311711	0.0318313479851857	0.304653715948893
Sema6b	-0.00188528001539644	0.976741129919406	0.999560212462957
Sema6c	0.022024873092185	0.784129683226292	0.97738312495609
Sema6d	0.0309455896370937	0.57079531325449	0.933542328172921
Sema7a	-0.0311887148449813	0.0771913478851252	0.486678681398888
Senp1	-0.102367882209939	0.364270708062173	0.841962049611288
Senp2	0.027311021118872	0.636537881173583	0.947730778735671
Senp3	0.0188537387515982	0.704417777611848	0.962914361395784
Senp5	0.0500747789395069	0.380796026731571	0.851325074054437
Senp6	-0.0262253555109947	0.772027894414158	0.975387883326229
Senp7	0.0201328965331713	0.724861123173749	0.966559515122116
Senp8	0.0478764324478681	0.525620768875405	0.917585734359884
Sep15	0.000278860299472144	0.993767644901566	0.999560212462957
Sephs1	0.0431239334546105	0.623367824341889	0.944830971566836
Sephs2	0.078203001152662	0.235033036765509	0.740840032347049
Sepn1	0.0790053552723039	0.291408070154111	0.793916919094707
Sepp1	-0.0128907990858646	0.822944620576918	0.980352974154106
Sepsecs	0.03574787449272	0.62760350338782	0.945322084499711
Sept10	0.151772434458618	0.243485064703186	0.747749221092144
Sept11	-0.0644417464716741	0.0365531855574559	0.327445709234506
Sept3	0.0165930773491521	0.557092826466426	0.927598926400263
Sept4	-0.120524897782118	0.12490559658087	0.598009179365646
Sept5	-0.0633183180227544	0.132200253273192	0.614298089004741
Sept6	-0.0480969732421407	0.00267537846076848	0.0623031273504902
Sept7	-0.0568679194386779	0.0482033111583722	0.381347906731209
Sept8	-0.100712965144286	0.000202442681326298	0.00922712151089787
Sept9	-0.159892676543185	0.0642641219552413	0.446282627188052
Sepw1	0.102888938635302	0.00667348335348272	0.113881246923275
Serac1	0.0544087385947802	0.606629404080167	0.941553300854834
Serbp1	0.00934113826814278	0.839800908284092	0.984029686277922
Serf1	0.134040764247209	0.0948328052723904	0.530187164724721
Serf2	-0.0333944809595573	0.463974145107295	0.890222366388525
Sergef	-0.0491396104441579	0.698452735323247	0.962374450024589
Serhl	-0.0667795915576357	0.497811973305499	0.907435371548282
Serinc1	-0.032861973990524	0.4118244120731	0.86869153893745
Serinc2	0.260831957644056	0.314660485073216	0.812284800119567
Serinc3	0.0365350064438443	0.363668416151373	0.841946330280094
Serinc4	0.0175179798415195	0.797062004375988	0.980184140730502
Serinc5	0.00765957371371198	0.92305688884494	0.993635571804672
Serp1	0.0650844163997564	0.204727973144926	0.713065746216611
Serp2	0.038118178139112	0.622780295730682	0.944830971566836
Serpina3n	-0.113380832253956	0.497906999349366	0.907435371548282
Serpinb1a	-0.071941514198292	0.756924486243988	0.972209221562786
Serpinb6a	0.0585970956909934	0.24836379886949	0.755643198475959
Serpinb6b	0.0869208448195334	0.703125114409589	0.962543319604464
Serpinb8	-0.126006098259438	0.184335701877398	0.693813710495532
Serpinb9	-0.000638248088882123	0.992497820657548	0.999560212462957
Serpinc1	0.0992945518046438	0.514249424972655	0.911059077075107
Serpine2	-0.0901807709311486	0.148518112976548	0.642679322971169
Serpinf1	0.315148293027512	0.0892467770810457	0.520322242274565
Serpinh1	0.0229937609662778	0.810429675200512	0.980184140730502
Serpini1	-0.0643975052490987	0.288299992756159	0.790158848183544
Sertad1	-0.172749993800587	0.0211285786929634	0.239083706707847
Sertad2	-0.0666174541649151	0.292934210130832	0.794103005272882
Sertad4	-0.00165583615226594	0.988711580319925	0.999560212462957
Sertm1	-0.145100457978961	0.262786389637797	0.767958414442176
Sesn1	0.0452763912676395	0.356715226154473	0.837906204297954
Sesn2	0.0490657419247172	0.763118850567928	0.973623310554188
Sesn3	0.0145548534972226	0.803832802380478	0.980184140730502
Sestd1	-0.0525235483019872	0.421845320186985	0.872575125793498
Set	0.0241107826949286	0.642924972587689	0.950160740234865
Setbp1	-0.0533251960595268	0.408991242287766	0.866643677236018
Setd1a	0.0204836053862319	0.812586163749503	0.980184140730502
Setd1b	0.00143352088171295	0.988991481763193	0.999560212462957
Setd2	0.040183830263917	0.529944365156887	0.918534187848674
Setd3	-0.046339118427426	0.122839262500051	0.594707160263042
Setd4	0.141407284031635	0.372792031901697	0.848210590543937
Setd5	0.0578911033521521	0.28686002105732	0.788355989547279
Setd6	-0.000468686644796851	0.995093226389932	0.999560212462957
Setd7	-0.0244980344670613	0.806942139811155	0.980184140730502
Setd8	0.0478750726143956	0.408232817382117	0.866026776463536
Setdb1	0.0672107244129163	0.353056556624066	0.837453126558597
Setmar	-0.0904504127056482	0.585023168607885	0.936732339893444
Setx	-0.0425227062915301	0.233181658123795	0.739741198353246
Sez6	0.0266942218313467	0.691676747820128	0.960563079110365
Sez6l	0.00195476825048436	0.950001639001806	0.995145453186401
Sez6l2	-0.0696881166883741	0.161528595823274	0.665506409595788
Sf1	0.0270922495776394	0.611988978710105	0.943710496193315
Sf3a1	-0.0833949570102482	0.0200463391967556	0.230170617524194
Sf3a2	0.104997325209349	0.4357799207085	0.87916977119706
Sf3a3	0.0309532016304483	0.553596947802752	0.926788101867411
Sf3b1	-0.0101747369830929	0.849134694235395	0.986012019945966
Sf3b2	0.0331127233885611	0.291998199968869	0.794103005272882
Sf3b3	0.0855700778889114	0.0455906117000631	0.369167733747535
Sf3b4	0.138740772597218	0.0855661612816656	0.511658891050379
Sf3b5	0.0340036366476712	0.750424488519085	0.971544664816976
